timestamp_ns,quat_w,quat_x,quat_y,quat_z
1775801483997903909,0.378232,0.016764,0.006719,-0.925534
1775801483998777574,0.378232,0.016764,0.006719,-0.925534
1775801484000071342,0.378232,0.016764,0.006719,-0.925534
1775801484000696955,0.378232,0.016764,0.006719,-0.925534
1775801484001898109,0.378232,0.016764,0.006719,-0.925534
1775801484002796503,0.37823,0.016765,0.006713,-0.925535
1775801484003966194,0.37823,0.016765,0.006713,-0.925535
1775801484004682675,0.37823,0.016765,0.006713,-0.925535
1775801484005872764,0.37823,0.016765,0.006713,-0.925535
1775801484006724300,0.378231,0.01676,0.006716,-0.925534
1775801484007989211,0.378231,0.01676,0.006716,-0.925534
1775801484008706165,0.378231,0.01676,0.006716,-0.925534
1775801484009878631,0.378231,0.01676,0.006716,-0.925534
1775801484010812088,0.378231,0.01676,0.006716,-0.925534
1775801484012056973,0.378231,0.016754,0.006722,-0.925534
1775801484012711150,0.378231,0.016754,0.006722,-0.925534
1775801484013868374,0.378231,0.016754,0.006722,-0.925534
1775801484014722077,0.378231,0.016754,0.006722,-0.925534
1775801484015826203,0.378231,0.016754,0.006722,-0.925534
1775801484016640170,0.378231,0.016754,0.006722,-0.925534
1775801484017802239,0.378226,0.016752,0.006721,-0.925536
1775801484018757239,0.378226,0.016752,0.006721,-0.925536
1775801484019942937,0.378226,0.016752,0.006721,-0.925536
1775801484020676810,0.378226,0.016752,0.006721,-0.925536
1775801484021848867,0.378222,0.016748,0.006717,-0.925538
1775801484022838573,0.378222,0.016748,0.006717,-0.925538
1775801484024154425,0.378222,0.016748,0.006717,-0.925538
1775801484024864305,0.378222,0.016748,0.006717,-0.925538
1775801484025793445,0.378222,0.016748,0.006717,-0.925538
1775801484026740723,0.378222,0.016748,0.006717,-0.925538
1775801484027717411,0.378221,0.016745,0.006712,-0.925539
1775801484028658271,0.378221,0.016745,0.006712,-0.925539
1775801484029629643,0.378221,0.016745,0.006712,-0.925539
1775801484030640925,0.378221,0.016745,0.006712,-0.925539
1775801484031682319,0.378221,0.016745,0.006712,-0.925539
1775801484032630888,0.378227,0.016747,0.00671,-0.925536
1775801484033683748,0.378227,0.016747,0.00671,-0.925536
1775801484034732018,0.378227,0.016747,0.00671,-0.925536
1775801484035691556,0.378227,0.016747,0.00671,-0.925536
1775801484036693780,0.378227,0.016747,0.00671,-0.925536
1775801484037703501,0.378227,0.016743,0.006711,-0.925536
1775801484038687234,0.378227,0.016743,0.006711,-0.925536
1775801484039673828,0.378227,0.016743,0.006711,-0.925536
1775801484040636531,0.378227,0.016743,0.006711,-0.925536
1775801484041636593,0.378216,0.016736,0.006709,-0.925541
1775801484042646557,0.378216,0.016736,0.006709,-0.925541
1775801484043666550,0.378216,0.016736,0.006709,-0.925541
1775801484044687505,0.378216,0.016736,0.006709,-0.925541
1775801484045787858,0.378216,0.016736,0.006709,-0.925541
1775801484046736175,0.37821,0.016729,0.006706,-0.925544
1775801484047693775,0.37821,0.016729,0.006706,-0.925544
1775801484048698845,0.37821,0.016729,0.006706,-0.925544
1775801484049839095,0.37821,0.016729,0.006706,-0.925544
1775801484050747900,0.37821,0.016729,0.006706,-0.925544
1775801484051994604,0.37821,0.016729,0.006706,-0.925544
1775801484055131473,0.378205,0.016727,0.006705,-0.925546
1775801484055279799,0.378205,0.016727,0.006705,-0.925546
1775801484055416121,0.378205,0.016727,0.006705,-0.925546
1775801484055856928,0.378205,0.016727,0.006705,-0.925546
1775801484056866137,0.378198,0.016724,0.00671,-0.925549
1775801484057818835,0.378198,0.016724,0.00671,-0.925549
1775801484058704486,0.378198,0.016724,0.00671,-0.925549
1775801484059710275,0.378198,0.016724,0.00671,-0.925549
1775801484060617062,0.378198,0.016724,0.00671,-0.925549
1775801484061654299,0.378191,0.016722,0.006712,-0.925551
1775801484062665954,0.378191,0.016722,0.006712,-0.925551
1775801484063660371,0.378191,0.016722,0.006712,-0.925551
1775801484064614783,0.378191,0.016722,0.006712,-0.925551
1775801484065659141,0.378191,0.016722,0.006712,-0.925551
1775801484066744597,0.378187,0.016717,0.006709,-0.925553
1775801484067677880,0.378187,0.016717,0.006709,-0.925553
1775801484068747646,0.378187,0.016717,0.006709,-0.925553
1775801484069735319,0.378187,0.016717,0.006709,-0.925553
1775801484070794917,0.378187,0.016717,0.006709,-0.925553
1775801484071706203,0.378182,0.016712,0.006706,-0.925556
1775801484072794448,0.378182,0.016712,0.006706,-0.925556
1775801484073693635,0.378182,0.016712,0.006706,-0.925556
1775801484074738343,0.378182,0.016712,0.006706,-0.925556
1775801484075690407,0.378182,0.016712,0.006706,-0.925556
1775801484076666454,0.378176,0.016713,0.006699,-0.925558
1775801484077764262,0.378176,0.016713,0.006699,-0.925558
1775801484078704756,0.378176,0.016713,0.006699,-0.925558
1775801484079714928,0.378176,0.016713,0.006699,-0.925558
1775801484080722585,0.378176,0.016713,0.006699,-0.925558
1775801484081722409,0.378171,0.016717,0.006696,-0.92556
1775801484082936008,0.378171,0.016717,0.006696,-0.92556
1775801484083754799,0.378171,0.016717,0.006696,-0.92556
1775801484084884364,0.378171,0.016717,0.006696,-0.92556
1775801484085788099,0.378171,0.016717,0.006696,-0.92556
1775801484086897924,0.378173,0.016718,0.006704,-0.925559
1775801484087754891,0.378173,0.016718,0.006704,-0.925559
1775801484088730579,0.378173,0.016718,0.006704,-0.925559
1775801484089739475,0.378173,0.016718,0.006704,-0.925559
1775801484090733850,0.378173,0.016718,0.006704,-0.925559
1775801484091714562,0.378175,0.016716,0.006714,-0.925558
1775801484092716628,0.378175,0.016716,0.006714,-0.925558
1775801484093753616,0.378175,0.016716,0.006714,-0.925558
1775801484094759542,0.378175,0.016716,0.006714,-0.925558
1775801484095801990,0.378175,0.016716,0.006714,-0.925558
1775801484096735038,0.378173,0.016716,0.006716,-0.925559
1775801484097742609,0.378173,0.016716,0.006716,-0.925559
1775801484098743095,0.378173,0.016716,0.006716,-0.925559
1775801484099763625,0.378173,0.016716,0.006716,-0.925559
1775801484100712586,0.378173,0.016716,0.006716,-0.925559
1775801484101739736,0.378171,0.016716,0.006717,-0.92556
1775801484102766106,0.378171,0.016716,0.006717,-0.92556
1775801484103775630,0.378171,0.016716,0.006717,-0.92556
1775801484104750048,0.378171,0.016716,0.006717,-0.92556
1775801484105769866,0.378171,0.016716,0.006717,-0.92556
1775801484106758199,0.378172,0.016717,0.006719,-0.925559
1775801484107754573,0.378172,0.016717,0.006719,-0.925559
1775801484108712974,0.378172,0.016717,0.006719,-0.925559
1775801484109852689,0.378172,0.016717,0.006719,-0.925559
1775801484110743089,0.378172,0.016717,0.006719,-0.925559
1775801484111766614,0.378171,0.016724,0.006718,-0.92556
1775801484112728242,0.378171,0.016724,0.006718,-0.92556
1775801484113790163,0.378171,0.016724,0.006718,-0.92556
1775801484114732844,0.378171,0.016724,0.006718,-0.92556
1775801484115723968,0.378171,0.016724,0.006718,-0.92556
1775801484116957054,0.378164,0.016732,0.006711,-0.925562
1775801484117785373,0.378164,0.016732,0.006711,-0.925562
1775801484118764831,0.378164,0.016732,0.006711,-0.925562
1775801484119826351,0.378164,0.016732,0.006711,-0.925562
1775801484120943075,0.378164,0.016732,0.006711,-0.925562
1775801484121819402,0.37816,0.01674,0.006703,-0.925564
1775801484122885690,0.37816,0.01674,0.006703,-0.925564
1775801484123763020,0.37816,0.01674,0.006703,-0.925564
1775801484125144398,0.37816,0.01674,0.006703,-0.925564
1775801484125744799,0.37816,0.01674,0.006703,-0.925564
1775801484127035130,0.378154,0.016749,0.006704,-0.925566
1775801484127720231,0.378154,0.016749,0.006704,-0.925566
1775801484128819185,0.378154,0.016749,0.006704,-0.925566
1775801484129826979,0.378154,0.016749,0.006704,-0.925566
1775801484130897447,0.378154,0.016749,0.006704,-0.925566
1775801484131657356,0.378154,0.016749,0.006704,-0.925566
1775801484132883636,0.378152,0.016756,0.006709,-0.925567
1775801484133817315,0.378152,0.016756,0.006709,-0.925567
1775801484134965462,0.378152,0.016756,0.006709,-0.925567
1775801484135838148,0.378152,0.016756,0.006709,-0.925567
1775801484136940080,0.378152,0.016761,0.006711,-0.925567
1775801484137791221,0.378152,0.016761,0.006711,-0.925567
1775801484138993865,0.378152,0.016761,0.006711,-0.925567
1775801484139863490,0.378152,0.016761,0.006711,-0.925567
1775801484140898985,0.378152,0.016761,0.006711,-0.925567
1775801484141768982,0.378153,0.016764,0.006708,-0.925566
1775801484142863409,0.378153,0.016764,0.006708,-0.925566
1775801484143824424,0.378153,0.016764,0.006708,-0.925566
1775801484144940362,0.378153,0.016764,0.006708,-0.925566
1775801484145877267,0.378153,0.016764,0.006708,-0.925566
1775801484147006425,0.378153,0.016771,0.006703,-0.925566
1775801484147800500,0.378153,0.016771,0.006703,-0.925566
1775801484148916743,0.378153,0.016771,0.006703,-0.925566
1775801484149824565,0.378153,0.016771,0.006703,-0.925566
1775801484151011188,0.378153,0.016771,0.006703,-0.925566
1775801484151822881,0.378154,0.01678,0.006699,-0.925566
1775801484152875656,0.378154,0.01678,0.006699,-0.925566
1775801484153823985,0.378154,0.01678,0.006699,-0.925566
1775801484154934485,0.378154,0.01678,0.006699,-0.925566
1775801484155879236,0.378154,0.01678,0.006699,-0.925566
1775801484156883348,0.378152,0.016789,0.006694,-0.925566
1775801484157842815,0.378152,0.016789,0.006694,-0.925566
1775801484158894428,0.378152,0.016789,0.006694,-0.925566
1775801484159815678,0.378152,0.016789,0.006694,-0.925566
1775801484160880701,0.378152,0.016789,0.006694,-0.925566
1775801484161858279,0.378149,0.016797,0.00669,-0.925567
1775801484163005585,0.378149,0.016797,0.00669,-0.925567
1775801484163810678,0.378149,0.016797,0.00669,-0.925567
1775801484164881352,0.378149,0.016797,0.00669,-0.925567
1775801484165838219,0.378149,0.016797,0.00669,-0.925567
1775801484166939681,0.378146,0.016807,0.006683,-0.925569
1775801484167811338,0.378146,0.016807,0.006683,-0.925569
1775801484168951065,0.378146,0.016807,0.006683,-0.925569
1775801484169803293,0.378146,0.016807,0.006683,-0.925569
1775801484170869903,0.378146,0.016807,0.006683,-0.925569
1775801484171822156,0.378146,0.01681,0.006685,-0.925568
1775801484172880225,0.378146,0.01681,0.006685,-0.925568
1775801484173826800,0.378146,0.01681,0.006685,-0.925568
1775801484174893723,0.378146,0.01681,0.006685,-0.925568
1775801484175834074,0.378146,0.01681,0.006685,-0.925568
1775801484176846720,0.37815,0.016813,0.006688,-0.925567
1775801484177837146,0.37815,0.016813,0.006688,-0.925567
1775801484178903055,0.37815,0.016813,0.006688,-0.925567
1775801484180037013,0.37815,0.016813,0.006688,-0.925567
1775801484180844244,0.37815,0.016813,0.006688,-0.925567
1775801484182048057,0.378151,0.016819,0.006691,-0.925566
1775801484182906491,0.378151,0.016819,0.006691,-0.925566
1775801484183993448,0.378151,0.016819,0.006691,-0.925566
1775801484184853209,0.378151,0.016819,0.006691,-0.925566
1775801484186031533,0.378151,0.016819,0.006691,-0.925566
1775801484186920446,0.378145,0.01682,0.006694,-0.925569
1775801484188019790,0.378145,0.01682,0.006694,-0.925569
1775801484188849790,0.378145,0.01682,0.006694,-0.925569
1775801484189993235,0.378145,0.01682,0.006694,-0.925569
1775801484190980199,0.378145,0.0168,,0.006694,-0.925569
1775801484192005598,0.378145,0.01682,0.006699,-0.925569
1775801484192840702,0.378145,0.01682,0.006699,-0.925569
1775801484194101457,0.378145,0.01682,0.006699,-0.925569
1775801484194898150,0.378145,0.01682,0.006699,-0.925569
1775801484196002797,0.378145,0.01682,0.006699,-0.925569
1775801484196797711,0.378145,0.016823,0.0067,-0.925569
1775801484197963233,0.378145,0.016823,0.0067,-0.925569
1775801484198932343,0.378145,0.016823,0.0067,-0.925569
1775801484199976041,0.378145,0.016823,0.0067,-0.925569
1775801484200765862,0.378145,0.016823,0.0067,-0.925569
1775801484201987920,0.378144,0.01683,0.006697,-0.925569
1775801484202883845,0.378144,0.01683,0.006697,-0.925569
1775801484203900008,0.378144,0.01683,0.006697,-0.925569
1775801484204953726,0.378144,0.01683,0.006697,-0.925569
1775801484206024536,0.378144,0.01683,0.006697,-0.925569
1775801484206897704,0.378147,0.016841,0.006697,-0.925568
1775801484208056837,0.378147,0.016841,0.006697,-0.925568
1775801484208906484,0.378147,0.016841,0.006697,-0.925568
1775801484209999858,0.378147,0.016841,0.006697,-0.925568
1775801484210872231,0.378147,0.016841,0.006697,-0.925568
1775801484211988993,0.378146,0.016853,0.0067,-0.925568
1775801484212907655,0.378146,0.016853,0.0067,-0.925568
1775801484214126079,0.378146,0.016853,0.0067,-0.925568
1775801484214856747,0.378146,0.016853,0.0067,-0.925568
1775801484215924938,0.378146,0.016853,0.0067,-0.925568
1775801484216690098,0.378143,0.016862,0.006703,-0.925569
1775801484217864150,0.378143,0.016862,0.006703,-0.925569
1775801484218789587,0.378143,0.016862,0.006703,-0.925569
1775801484219844363,0.378143,0.016862,0.006703,-0.925569
1775801484220651380,0.378143,0.016862,0.006703,-0.925569
1775801484221873366,0.378145,0.016867,0.006707,-0.925568
1775801484222775445,0.378145,0.016867,0.006707,-0.925568
1775801484223847370,0.378145,0.016867,0.006707,-0.925568
1775801484224828076,0.378145,0.016867,0.006707,-0.925568
1775801484226040777,0.378145,0.016867,0.006707,-0.925568
1775801484226882514,0.378148,0.016871,0.006713,-0.925566
1775801484227953808,0.378148,0.016871,0.006713,-0.925566
1775801484228837676,0.378148,0.016871,0.006713,-0.925566
1775801484229971024,0.378148,0.016871,0.006713,-0.925566
1775801484230801436,0.378148,0.016871,0.006713,-0.925566
1775801484231935586,0.378146,0.016877,0.006713,-0.925567
1775801484232843846,0.378146,0.016877,0.006713,-0.925567
1775801484233950486,0.378146,0.016877,0.006713,-0.925567
1775801484234909506,0.378146,0.016877,0.006713,-0.925567
1775801484235908875,0.378146,0.016877,0.006713,-0.925567
1775801484236809919,0.378148,0.016884,0.006713,-0.925566
1775801484237892652,0.378148,0.016884,0.006713,-0.925566
1775801484238897204,0.378148,0.016884,0.006713,-0.925566
1775801484239905230,0.378148,0.016884,0.006713,-0.925566
1775801484240734986,0.378148,0.016884,0.006713,-0.925566
1775801484241974740,0.378153,0.016888,0.006715,-0.925564
1775801484242755209,0.378153,0.016888,0.006715,-0.925564
1775801484243819327,0.378153,0.016888,0.006715,-0.925564
1775801484244700331,0.378153,0.016888,0.006715,-0.925564
1775801484246055789,0.378153,0.016888,0.006715,-0.925564
1775801484246752099,0.378155,0.016891,0.006717,-0.925563
1775801484248039037,0.378155,0.016891,0.006717,-0.925563
1775801484248695199,0.378155,0.016891,0.006717,-0.925563
1775801484249894851,0.378155,0.016891,0.006717,-0.925563
1775801484250814541,0.378155,0.016891,0.006717,-0.925563
1775801484251892247,0.378155,0.016893,0.006717,-0.925563
1775801484252690313,0.378155,0.016893,0.006717,-0.925563
1775801484253897171,0.378155,0.016893,0.006717,-0.925563
1775801484254769133,0.378155,0.016893,0.006717,-0.925563
1775801484255873921,0.378155,0.016893,0.006717,-0.925563
1775801484256722371,0.378154,0.016897,0.006716,-0.925563
1775801484257975469,0.378154,0.016897,0.006716,-0.925563
1775801484258768178,0.378154,0.016897,0.006716,-0.925563
1775801484259922779,0.378154,0.016897,0.006716,-0.925563
1775801484260702205,0.378154,0.016897,0.006716,-0.925563
1775801484261875009,0.37815,0.016906,0.006714,-0.925565
1775801484262817430,0.37815,0.016906,0.006714,-0.925565
1775801484263901697,0.37815,0.016906,0.006714,-0.925565
1775801484264706516,0.37815,0.016906,0.006714,-0.925565
1775801484265864969,0.37815,0.016906,0.006714,-0.925565
1775801484266775105,0.378145,0.016909,0.006713,-0.925567
1775801484267865296,0.378145,0.016909,0.006713,-0.925567
1775801484268706788,0.378145,0.016909,0.006713,-0.925567
1775801484269861287,0.378145,0.016909,0.006713,-0.925567
1775801484270799319,0.378145,0.016909,0.006713,-0.925567
1775801484271826585,0.378143,0.016907,0.006713,-0.925568
1775801484272743986,0.378143,0.016907,0.006713,-0.925568
1775801484273892930,0.378143,0.016907,0.006713,-0.925568
1775801484274841419,0.378143,0.016907,0.006713,-0.925568
1775801484275887566,0.378143,0.016907,0.006713,-0.925568
1775801484276693187,0.378135,0.016903,0.006713,-0.925571
1775801484277853223,0.378135,0.016903,0.006713,-0.925571
1775801484278867979,0.378135,0.016903,0.006713,-0.925571
1775801484279876351,0.378135,0.016903,0.006713,-0.925571
1775801484280720986,0.378135,0.016903,0.006713,-0.925571
1775801484281896552,0.378135,0.016905,0.006715,-0.925571
1775801484282819160,0.378135,0.016905,0.006715,-0.925571
1775801484283806448,0.378135,0.016905,0.006715,-0.925571
1775801484284675905,0.378135,0.016905,0.006715,-0.925571
1775801484285793882,0.378135,0.016905,0.006715,-0.925571
1775801484286743404,0.378141,0.016908,0.006713,-0.925569
1775801484287816757,0.378141,0.016908,0.006713,-0.925569
1775801484288660418,0.378141,0.016908,0.006713,-0.925569
1775801484289883851,0.378141,0.016908,0.006713,-0.925569
1775801484290801078,0.378141,0.016908,0.006713,-0.925569
1775801484291869390,0.37815,0.016912,0.006712,-0.925565
1775801484292710403,0.37815,0.016912,0.006712,-0.925565
1775801484293845245,0.37815,0.016912,0.006712,-0.925565
1775801484294714790,0.37815,0.016912,0.006712,-0.925565
1775801484295946327,0.37815,0.016912,0.006712,-0.925565
1775801484296713226,0.37815,0.016906,0.006719,-0.925565
1775801484297882669,0.37815,0.016906,0.006719,-0.925565
1775801484298810210,0.37815,0.016906,0.006719,-0.925565
1775801484299846278,0.37815,0.016906,0.006719,-0.925565
1775801484300695397,0.37815,0.016906,0.006719,-0.925565
1775801484302094162,0.378152,0.016902,0.006727,-0.925564
1775801484302894074,0.378152,0.016902,0.006727,-0.925564
1775801484303929533,0.378152,0.016902,0.006727,-0.925564
1775801484304677272,0.378152,0.016902,0.006727,-0.925564
1775801484305854167,0.378152,0.016902,0.006727,-0.925564
1775801484306791701,0.378152,0.016902,0.006727,-0.925564
1775801484307856038,0.378155,0.016902,0.006728,-0.925563
1775801484308689638,0.378155,0.016902,0.006728,-0.925563
1775801484309762955,0.378155,0.016902,0.006728,-0.925563
1775801484310774642,0.378155,0.016902,0.006728,-0.925563
1775801484311903583,0.378154,0.016904,0.006726,-0.925563
1775801484312634265,0.378154,0.016904,0.006726,-0.925563
1775801484313760098,0.378154,0.016904,0.006726,-0.925563
1775801484314748963,0.378154,0.016904,0.006726,-0.925563
1775801484315855844,0.378154,0.016904,0.006726,-0.925563
1775801484316741155,0.378154,0.016904,0.006726,-0.925563
1775801484317860487,0.378155,0.016902,0.006724,-0.925563
1775801484318823072,0.378155,0.016902,0.006724,-0.925563
1775801484319912257,0.378155,0.016902,0.006724,-0.925563
1775801484320800591,0.378155,0.016902,0.006724,-0.925563
1775801484321864751,0.378156,0.016908,0.006722,-0.925562
1775801484322951948,0.378156,0.016908,0.006722,-0.925562
1775801484323861950,0.378156,0.016908,0.006722,-0.925562
1775801484324761926,0.378156,0.016908,0.006722,-0.925562
1775801484325957490,0.378156,0.016908,0.006722,-0.925562
1775801484326893835,0.378157,0.016914,0.006725,-0.925562
1775801484327901445,0.378157,0.016914,0.006725,-0.925562
1775801484328835142,0.378157,0.016914,0.006725,-0.925562
1775801484329869552,0.378157,0.016914,0.006725,-0.925562
1775801484331069808,0.378158,0.016915,0.006732,-0.925561
1775801484331897576,0.378158,0.016915,0.006732,-0.925561
1775801484332906658,0.378158,0.016915,0.006732,-0.925561
1775801484333897887,0.378158,0.016915,0.006732,-0.925561
1775801484334903907,0.378158,0.016915,0.006732,-0.925561
1775801484335944,0.,0.378158,0.016915,0.006732,-0.925561
1775801484336798859,0.378158,0.016915,0.006732,-0.925561
1775801484337851525,0.378162,0.016915,0.006736,-0.925559
1775801484338825253,0.378162,0.016915,0.006736,-0.925559
1775801484339830336,0.378162,0.016915,0.006736,-0.925559
1775801484340855475,0.378162,0.016915,0.006736,-0.925559
1775801484341851759,0.378166,0.016916,0.006731,-0.925558
1775801484342870380,0.378166,0.016916,0.006731,-0.925558
1775801484343980290,0.378166,0.016916,0.006731,-0.925558
1775801484344790904,0.378166,0.016916,0.006731,-0.925558
1775801484345936816,0.378166,0.016916,0.006731,-0.925558
1775801484346908403,0.378163,0.016915,0.006727,-0.92556
1775801484347859071,0.378163,0.016915,0.006727,-0.92556
1775801484348878711,0.378163,0.016915,0.006727,-0.92556
1775801484349905178,0.378163,0.016915,0.006727,-0.92556
1775801484350838879,0.378163,0.016915,0.006727,-0.92556
1775801484351919747,0.378157,0.016915,0.006733,-0.925562
1775801484352767451,0.378157,0.016915,0.006733,-0.925562
1775801484353751013,0.378157,0.016915,0.006733,-0.925562
1775801484354870486,0.378157,0.016915,0.006733,-0.925562
1775801484355751022,0.378157,0.016915,0.006733,-0.925562
1775801484356792139,0.378151,0.016913,0.006741,-0.925564
1775801484357869330,0.378151,0.016913,0.006741,-0.925564
1775801484358851553,0.378151,0.016913,0.006741,-0.925564
1775801484359798409,0.378151,0.016913,0.006741,-0.925564
1775801484360748076,0.378151,0.016913,0.006741,-0.925564
1775801484361863978,0.378151,0.016913,0.006741,-0.925564
1775801484362872035,0.378148,0.01691,0.006743,-0.925565
1775801484363934900,0.378148,0.01691,0.006743,-0.925565
1775801484364781317,0.378148,0.01691,0.006743,-0.925565
1775801484365827665,0.378148,0.01691,0.006743,-0.925565
1775801484366883400,0.378148,0.01691,0.006743,-0.925565
1775801484367745414,0.378145,0.016907,0.006746,-0.925567
1775801484368749957,0.378145,0.016907,0.006746,-0.925567
1775801484369780251,0.378145,0.016907,0.006746,-0.925567
1775801484370826069,0.378145,0.016907,0.006746,-0.925567
1775801484371867631,0.378138,0.016906,0.006749,-0.92557
1775801484372701688,0.378138,0.016906,0.006749,-0.92557
1775801484373917444,0.378138,0.016906,0.006749,-0.92557
1775801484374978802,0.378138,0.016906,0.006749,-0.92557
1775801484375855688,0.378138,0.016906,0.006749,-0.92557
1775801484376822740,0.378138,0.016906,0.006749,-0.92557
1775801484378068587,0.378128,0.016909,0.006753,-0.925574
1775801484378924988,0.378128,0.016909,0.006753,-0.925574
1775801484379958740,0.378128,0.016909,0.006753,-0.925574
1775801484380829479,0.378128,0.016909,0.006753,-0.925574
1775801484381939066,0.378123,0.016909,0.006756,-0.925576
1775801484382843781,0.378123,0.016909,0.006756,-0.925576
1775801484383891385,0.378123,0.016909,0.006756,-0.925576
1775801484384852210,0.378123,0.016909,0.006756,-0.925576
1775801484385916238,0.378123,0.016909,0.006756,-0.925576
1775801484386903516,0.378119,0.016903,0.006759,-0.925577
1775801484387984063,0.378119,0.016903,0.006759,-0.925577
1775801484388973526,0.378119,0.016903,0.006759,-0.925577
1775801484390026307,0.378119,0.016903,0.006759,-0.925577
1775801484390813093,0.378119,0.016903,0.006759,-0.925577
1775801484391913260,0.37812,0.0169,0.006756,-0.925577
1775801484392695276,0.37812,0.0169,0.006756,-0.925577
1775801484393973952,0.37812,0.0169,0.006756,-0.925577
1775801484394849292,0.37812,0.0169,0.006756,-0.925577
1775801484396020633,0.37812,0.0169,0.006756,-0.925577
1775801484396676333,0.37812,0.0169,0.006756,-0.925577
1775801484397906051,0.378124,0.0169,0.006756,-0.925575
1775801484398845921,0.378124,0.0169,0.006756,-0.925575
1775801484399820500,0.378124,0.0169,0.006756,-0.925575
1775801484400672900,0.378124,0.0169,0.006756,-0.925575
1775801484401962539,0.378124,0.0169,0.006756,-0.925575
1775801484402751073,0.378125,0.016899,0.006762,-0.925575
1775801484403915452,0.378125,0.016899,0.006762,-0.925575
1775801484404680249,0.378125,0.016899,0.006762,-0.925575
1775801484405912557,0.378125,0.016899,0.006762,-0.925575
1775801484406741428,0.378125,0.016899,0.006762,-0.925575
1775801484407941027,0.378124,0.016892,0.006769,-0.925576
1775801484408675947,0.378124,0.016892,0.006769,-0.925576
1775801484409973850,0.378124,0.016892,0.006769,-0.925576
1775801484410796132,0.378124,0.016892,0.006769,-0.925576
1775801484411848142,0.378124,0.016892,0.006769,-0.925576
1775801484412711776,0.378124,0.016883,0.006771,-0.925575
1775801484413873694,0.378124,0.016883,0.006771,-0.925575
1775801484414784622,0.378124,0.016883,0.006771,-0.925575
1775801484416111718,0.378127,0.016877,0.006768,-0.925574
1775801484416777413,0.378127,0.016877,0.006768,-0.925574
1775801484417949721,0.378127,0.016877,0.006768,-0.925574
1775801484418798704,0.378127,0.016877,0.006768,-0.925574
1775801484419849563,0.378127,0.016877,0.006768,-0.925574
1775801484420666378,0.378127,0.016877,0.006768,-0.925574
1775801484421844232,0.378127,0.016877,0.006768,-0.925574
1775801484422768054,0.378126,0.016876,0.00677,-0.925575
1775801484423883120,0.378126,0.016876,0.00677,-0.925575
1775801484424666757,0.378126,0.016876,0.00677,-0.925575
1775801484425912251,0.378126,0.016876,0.00677,-0.925575
1775801484426796940,0.378125,0.016874,0.006769,-0.925575
1775801484427902527,0.378125,0.016874,0.006769,-0.925575
1775801484428718053,0.378125,0.016874,0.006769,-0.925575
1775801484429928967,0.378125,0.016874,0.006769,-0.925575
1775801484430682746,0.378125,0.016874,0.006769,-0.925575
1775801484431848536,0.378127,0.016874,0.006764,-0.925574
1775801484432641933,0.378127,0.016874,0.006764,-0.925574
1775801484433935636,0.378127,0.016874,0.006764,-0.925574
1775801484434806758,0.378127,0.016874,0.006764,-0.925574
1775801484435866964,0.378127,0.016874,0.006764,-0.925574
1775801484436651471,0.378134,0.016876,0.006759,-0.925572
1775801484437992985,0.378134,0.016876,0.006759,-0.925572
1775801484438723320,0.378134,0.016876,0.006759,-0.925572
1775801484439980614,0.378134,0.016876,0.006759,-0.925572
1775801484440693544,0.378134,0.016876,0.006759,-0.925572
1775801484441889147,0.378138,0.016874,0.006761,-0.92557
1775801484442844538,0.378138,0.016874,0.006761,-0.92557
1775801484443916922,0.378138,0.016874,0.006761,-0.92557
1775801484444697408,0.378138,0.016874,0.006761,-0.92557
1775801484446022309,0.378138,0.016874,0.006761,-0.92557
1775801484446727347,0.378138,0.016874,0.006761,-0.92557
1775801484447902298,0.378139,0.016872,0.006765,-0.92557
1775801484448717030,0.378139,0.016872,0.006765,-0.92557
1775801484449907767,0.378139,0.016872,0.006765,-0.92557
1775801484450810745,0.378139,0.016872,0.006765,-0.92557
1775801484451795403,0.378139,0.016872,0.006765,-0.92557
1775801484452697871,0.378136,0.016872,0.006766,-0.925571
1775801484453913615,0.378136,0.016872,0.006766,-0.925571
1775801484454799495,0.378136,0.016872,0.006766,-0.925571
1775801484455896924,0.378136,0.016872,0.006766,-0.925571
1775801484456727031,0.378133,0.016873,0.006765,-0.925572
1775801484457925253,0.378133,0.016873,0.006765,-0.925572
1775801484458807711,0.378133,0.016873,0.006765,-0.925572
1775801484459956648,0.378133,0.016873,0.006765,-0.925572
1775801484460687222,0.378133,0.016873,0.006765,-0.925572
1775801484461837252,0.378129,0.01687,0.006766,-0.925574
1775801484462633930,0.378129,0.01687,0.006766,-0.925574
1775801484463840974,0.378129,0.01687,0.006766,-0.925574
1775801484464668637,0.378129,0.01687,0.006766,-0.925574
1775801484465869097,0.378129,0.01687,0.006766,-0.925574
1775801484466780204,0.378126,0.016863,0.006769,-0.925575
1775801484467964958,0.378126,0.016863,0.006769,-0.925575
1775801484468698205,0.378126,0.016863,0.006769,-0.925575
1775801484469923982,0.378126,0.016863,0.006769,-0.925575
1775801484470728511,0.378126,0.016863,0.006769,-0.925575
1775801484471863080,0.378122,0.016854,0.006779,-0.925577
1775801484472654576,0.378122,0.016854,0.006779,-0.925577
1775801484473864103,0.378122,0.016854,0.006779,-0.925577
1775801484474784267,0.378122,0.016854,0.006779,-0.925577
1775801484475807999,0.378122,0.016854,0.006779,-0.925577
1775801484476643595,0.378128,0.016849,0.006784,-0.925575
1775801484477932894,0.378128,0.016849,0.006784,-0.925575
